,target_phishYN,prediction,rounded,acc_phish,acc_file
5589,0,0,0,0.910837438,0.835447727
5597,0,0,0,0.910837438,0.835447727
5599,0,0,0,0.910837438,0.835447727
5609,0,0,0,0.910837438,0.835447727
5617,0,2.15E-11,0,0.910837438,0.835447727
5641,0,0,0,0.910837438,0.835447727
5665,0,0,0,0.910837438,0.835447727
5679,0,0,0,0.910837438,0.835447727
5685,0,1.76E-11,0,0.910837438,0.835447727
5714,0,0.007192614,0,0.910837438,0.835447727
5725,0,0.001857366,0,0.910837438,0.835447727
5740,1,0.000895872,0,0.910837438,0.835447727
5745,0,0,0,0.910837438,0.835447727
5767,0,0.000114682,0,0.910837438,0.835447727
5781,0,0,0,0.910837438,0.835447727
5799,0,0,0,0.910837438,0.835447727
5814,0,0,0,0.910837438,0.835447727
5829,0,0,0,0.910837438,0.835447727
5834,0,6.12E-24,0,0.910837438,0.835447727
5840,0,5.44E-09,0,0.910837438,0.835447727
5841,0,4.86E-09,0,0.910837438,0.835447727
5844,0,0,0,0.910837438,0.835447727
5847,0,0,0,0.910837438,0.835447727
5869,0,0.003293047,0,0.910837438,0.835447727
5896,0,0,0,0.910837438,0.835447727
5902,0,0.001755835,0,0.910837438,0.835447727
5903,0,0,0,0.910837438,0.835447727
5905,0,0,0,0.910837438,0.835447727
5910,0,0.0934843,0,0.910837438,0.835447727
5924,0,0.047021084,0,0.910837438,0.835447727
5946,0,0,0,0.910837438,0.835447727
5955,0,0.013031825,0,0.910837438,0.835447727
5957,0,0.003447077,0,0.910837438,0.835447727
5967,0,0,0,0.910837438,0.835447727
5968,0,0,0,0.910837438,0.835447727
5994,0,0.021625264,0,0.910837438,0.835447727
6006,0,0.2197688,0,0.910837438,0.835447727
6009,1,0.13562915,0,0.910837438,0.835447727
6012,0,0,0,0.910837438,0.835447727
6037,0,0.13802795,0,0.910837438,0.835447727
6044,0,0.033702817,0,0.910837438,0.835447727
6054,1,0.50889957,1,0.910837438,0.835447727
6064,1,0.45385522,1,0.910837438,0.835447727
6067,1,0.41081235,1,0.910837438,0.835447727
6077,0,0.1146954,0,0.910837438,0.835447727
6087,1,0.38736796,1,0.910837438,0.835447727
6100,1,0.40306625,1,0.910837438,0.835447727
6112,0,2.57E-14,0,0.910837438,0.835447727
6130,0,0.007761829,0,0.910837438,0.835447727
6151,0,0.003262955,0,0.910837438,0.835447727
6155,0,0.001653091,0,0.910837438,0.835447727
6170,1,0.31277242,1,0.910837438,0.835447727
6202,0,0.004311864,0,0.910837438,0.835447727
6206,0,0.020967828,0,0.910837438,0.835447727
6249,0,0.027674677,0,0.910837438,0.835447727
6263,0,1.24E-32,0,0.910837438,0.835447727
6273,1,0.4948908,1,0.910837438,0.835447727
6284,0,0.24627717,0,0.910837438,0.835447727
6285,1,0.19987112,0,0.910837438,0.835447727
6292,0,5.51E-22,0,0.910837438,0.835447727
6301,0,0.10385309,0,0.910837438,0.835447727
6310,0,0,0,0.910837438,0.835447727
6311,0,0,0,0.910837438,0.835447727
6337,0,0.10869894,0,0.910837438,0.835447727
6339,0,2.22E-07,0,0.910837438,0.835447727
6358,0,0.18819818,0,0.910837438,0.835447727
6360,0,0.011796588,0,0.910837438,0.835447727
6379,0,0.032753307,0,0.910837438,0.835447727
6384,0,9.89E-10,0,0.910837438,0.835447727
6403,0,0,0,0.910837438,0.835447727
6405,1,0.06661621,0,0.910837438,0.835447727
6410,0,0.019097958,0,0.910837438,0.835447727
6414,1,0.19867305,0,0.910837438,0.835447727
6417,0,0.16738151,0,0.910837438,0.835447727
6445,0,0.031110097,0,0.910837438,0.835447727
6448,0,0.36635783,1,0.910837438,0.835447727
6450,1,0.08994677,0,0.910837438,0.835447727
6461,0,0.037774514,0,0.910837438,0.835447727
6466,0,0.18533252,0,0.910837438,0.835447727
6482,0,0,0,0.910837438,0.835447727
6492,0,0.115887776,0,0.910837438,0.835447727
6499,0,0.042910144,0,0.910837438,0.835447727
6504,0,0,0,0.910837438,0.835447727
6526,0,0.11633309,0,0.910837438,0.835447727
6534,0,0.050324902,0,0.910837438,0.835447727
6542,0,0.22973344,0,0.910837438,0.835447727
6554,0,0.02808626,0,0.910837438,0.835447727
6565,0,0.4802607,1,0.910837438,0.835447727
6612,1,0.09100255,0,0.910837438,0.835447727
6617,0,0,0,0.910837438,0.835447727
6619,0,0.06298571,0,0.910837438,0.835447727
6625,1,0.38709897,1,0.910837438,0.835447727
6639,0,0.3018707,1,0.910837438,0.835447727
6649,0,0.040810693,0,0.910837438,0.835447727
6654,0,0.057177044,0,0.910837438,0.835447727
6665,0,0.39260626,1,0.910837438,0.835447727
6667,0,0,0,0.910837438,0.835447727
6675,0,0.06290382,0,0.910837438,0.835447727
6683,0,0.12752464,0,0.910837438,0.835447727
6708,0,0.4040419,1,0.910837438,0.835447727
6719,0,0.052986283,0,0.910837438,0.835447727
6722,1,0.18584234,0,0.910837438,0.835447727
6734,0,0.24178384,0,0.910837438,0.835447727
6740,0,0.23259296,0,0.910837438,0.835447727
6743,0,0.24179502,0,0.910837438,0.835447727
6748,0,0.021910744,0,0.910837438,0.835447727
6753,0,0.24550004,0,0.910837438,0.835447727
6794,0,0.20461167,0,0.910837438,0.835447727
6803,0,0.078325376,0,0.910837438,0.835447727
6825,1,0.079984196,0,0.910837438,0.835447727
6835,0,0.21319054,0,0.910837438,0.835447727
6856,0,0.014707794,0,0.910837438,0.835447727
6857,0,0.008930841,0,0.910837438,0.835447727
6861,0,0.11070249,0,0.910837438,0.835447727
6873,0,0.13722846,0,0.910837438,0.835447727
6879,0,0.10023363,0,0.910837438,0.835447727
6893,0,0.0557304,0,0.910837438,0.835447727
6916,0,0,0,0.910837438,0.835447727
6919,0,0.33849487,1,0.910837438,0.835447727
6950,0,0.11868607,0,0.910837438,0.835447727
6992,0,0.053856898,0,0.910837438,0.835447727
7034,0,0,0,0.910837438,0.835447727
7036,0,0.022812737,0,0.910837438,0.835447727
7038,0,1.32E-05,0,0.910837438,0.835447727
7057,1,0.46028784,1,0.910837438,0.835447727
7060,1,0.253188,0,0.910837438,0.835447727
7072,0,0.03335181,0,0.910837438,0.835447727
7075,0,0.004072092,0,0.910837438,0.835447727
7078,0,0.019190183,0,0.910837438,0.835447727
7079,0,0.25774214,0,0.910837438,0.835447727
7089,0,0.03533157,0,0.910837438,0.835447727
7091,0,0.11657577,0,0.910837438,0.835447727
7096,0,0.000614066,0,0.910837438,0.835447727
7097,0,0.000424073,0,0.910837438,0.835447727
7104,0,7.92E-06,0,0.910837438,0.835447727
7119,0,1.34E-36,0,0.910837438,0.835447727
7131,0,0.011802949,0,0.910837438,0.835447727
7155,1,0.4691715,1,0.910837438,0.835447727
7167,0,0.001560294,0,0.910837438,0.835447727
7190,0,0,0,0.910837438,0.835447727
7191,0,0,0,0.910837438,0.835447727
7193,1,0,0,0.910837438,0.835447727
7228,1,0.26491627,0,0.910837438,0.835447727
7255,0,0,0,0.910837438,0.835447727
7263,0,2.53E-38,0,0.910837438,0.835447727
7266,1,0.061935417,0,0.910837438,0.835447727
7270,0,1.91E-05,0,0.910837438,0.835447727
7275,1,2.07E-08,0,0.910837438,0.835447727
7290,0,0.02000462,0,0.910837438,0.835447727
7291,0,1.26E-08,0,0.910837438,0.835447727
7298,0,0,0,0.910837438,0.835447727
7301,0,0.018267635,0,0.910837438,0.835447727
7307,0,0.13899973,0,0.910837438,0.835447727
7310,0,0.06946796,0,0.910837438,0.835447727
7328,1,0.5174297,1,0.910837438,0.835447727
7340,1,0.50371873,1,0.910837438,0.835447727
7354,0,0.043887597,0,0.910837438,0.835447727
7372,0,0.011019914,0,0.910837438,0.835447727
7385,1,0.4998776,1,0.910837438,0.835447727
7388,0,0.0471216,0,0.910837438,0.835447727
7397,0,3.68E-13,0,0.910837438,0.835447727
7407,0,2.15E-07,0,0.910837438,0.835447727
7413,0,0.008663605,0,0.910837438,0.835447727
7418,0,0.13132766,0,0.910837438,0.835447727
7422,0,0,0,0.910837438,0.835447727
7432,0,0.48366588,1,0.910837438,0.835447727
7441,0,0.18185864,0,0.910837438,0.835447727
7450,0,0.1744129,0,0.910837438,0.835447727
7469,0,0.012413744,0,0.910837438,0.835447727
7475,0,0.31449255,1,0.910837438,0.835447727
7491,1,0.46363744,1,0.910837438,0.835447727
7503,0,0.00299326,0,0.910837438,0.835447727
7507,0,0,0,0.910837438,0.835447727
7515,0,5.14E-06,0,0.910837438,0.835447727
7523,0,0,0,0.910837438,0.835447727
7550,0,0.057139836,0,0.910837438,0.835447727
7555,0,0.056357753,0,0.910837438,0.835447727
7557,0,0.014213364,0,0.910837438,0.835447727
7566,1,0.18926555,0,0.910837438,0.835447727
7584,0,0,0,0.910837438,0.835447727
7585,1,0.523148,1,0.910837438,0.835447727
7593,0,0,0,0.910837438,0.835447727
7595,0,0.09063522,0,0.910837438,0.835447727
7598,0,0,0,0.910837438,0.835447727
7609,0,0.01711336,0,0.910837438,0.835447727
7616,0,0.03930422,0,0.910837438,0.835447727
7618,1,0.49492496,1,0.910837438,0.835447727
7627,0,0.30347607,1,0.910837438,0.835447727
7632,0,0.016554412,0,0.910837438,0.835447727
7650,0,0.001960711,0,0.910837438,0.835447727
7653,0,0,0,0.910837438,0.835447727
7658,0,0.006638741,0,0.910837438,0.835447727
7666,0,0.025258169,0,0.910837438,0.835447727
7688,0,0.28716287,0,0.910837438,0.835447727
7695,0,0,0,0.910837438,0.835447727
7707,1,0.47651386,1,0.910837438,0.835447727
7711,1,0.02151888,0,0.910837438,0.835447727
7715,0,0.030964825,0,0.910837438,0.835447727
7726,0,0.27511162,0,0.910837438,0.835447727
7729,0,2.26E-05,0,0.910837438,0.835447727
7767,0,0,0,0.910837438,0.835447727
7772,1,0.016064722,0,0.910837438,0.835447727
7774,0,0,0,0.910837438,0.835447727
7784,0,0.07518368,0,0.910837438,0.835447727
7806,0,0.015161314,0,0.910837438,0.835447727
7821,0,2.84E-35,0,0.910837438,0.835447727
7839,0,0.10982543,0,0.910837438,0.835447727
7840,0,7.30E-18,0,0.910837438,0.835447727
7847,0,0,0,0.910837438,0.835447727
7872,0,0,0,0.910837438,0.835447727
7874,0,0,0,0.910837438,0.835447727
7877,0,0.49657166,1,0.910837438,0.835447727
7889,0,0.004420502,0,0.910837438,0.835447727
7893,0,0,0,0.910837438,0.835447727
7903,0,0,0,0.910837438,0.835447727
7904,0,0.04045894,0,0.910837438,0.835447727
7912,0,0,0,0.910837438,0.835447727
7918,0,0,0,0.910837438,0.835447727
7931,0,0.057324395,0,0.910837438,0.835447727
7934,0,0.017967867,0,0.910837438,0.835447727
7950,0,0.013576593,0,0.910837438,0.835447727
7969,0,0.06095985,0,0.910837438,0.835447727
7979,0,1.95E-07,0,0.910837438,0.835447727
7981,0,1.10E-07,0,0.910837438,0.835447727
8001,0,0,0,0.910837438,0.835447727
8007,0,0,0,0.910837438,0.835447727
8019,1,0.48135653,1,0.910837438,0.835447727
8024,0,0.010071024,0,0.910837438,0.835447727
8039,0,0,0,0.910837438,0.835447727
8049,0,0.02181129,0,0.910837438,0.835447727
8051,0,0,0,0.910837438,0.835447727
8065,1,0.25318936,0,0.910837438,0.835447727
8067,0,0.04314125,0,0.910837438,0.835447727
8074,0,0.20129529,0,0.910837438,0.835447727
8089,0,0,0,0.910837438,0.835447727
8091,0,1.99E-32,0,0.910837438,0.835447727
8096,1,0.36437958,1,0.910837438,0.835447727
8111,1,0.27244186,0,0.910837438,0.835447727
8121,0,0.26565453,0,0.910837438,0.835447727
8123,1,0.08625945,0,0.910837438,0.835447727
8129,0,0,0,0.910837438,0.835447727
8130,0,0,0,0.910837438,0.835447727
8132,0,0,0,0.910837438,0.835447727
8141,0,0,0,0.910837438,0.835447727
8147,1,0.4270063,1,0.910837438,0.835447727
8163,0,9.33E-30,0,0.910837438,0.835447727
8167,0,1.78E-31,0,0.910837438,0.835447727
8177,1,0.4054717,1,0.910837438,0.835447727
8178,1,0.120267965,0,0.910837438,0.835447727
8187,1,0.11030464,0,0.910837438,0.835447727
8190,0,1.66E-19,0,0.910837438,0.835447727
8197,0,0,0,0.910837438,0.835447727
8208,1,0.39924833,1,0.910837438,0.835447727
8226,0,0.004880158,0,0.910837438,0.835447727
8251,0,0.009854685,0,0.910837438,0.835447727
8267,0,0.08341235,0,0.910837438,0.835447727
8272,1,0.55730265,1,0.910837438,0.835447727
8280,0,0,0,0.910837438,0.835447727
8282,0,3.70E-05,0,0.910837438,0.835447727
8287,0,0,0,0.910837438,0.835447727
8289,0,0,0,0.910837438,0.835447727
8295,0,4.63E-18,0,0.910837438,0.835447727
8313,0,0,0,0.910837438,0.835447727
8315,0,0,0,0.910837438,0.835447727
8316,0,0.21573578,0,0.910837438,0.835447727
8329,0,0,0,0.910837438,0.835447727
8332,0,3.24E-23,0,0.910837438,0.835447727
8333,0,0,0,0.910837438,0.835447727
8337,0,5.21E-29,0,0.910837438,0.835447727
8339,0,3.83E-33,0,0.910837438,0.835447727
8352,0,2.37E-10,0,0.910837438,0.835447727
8364,0,0,0,0.910837438,0.835447727
8367,0,1.61E-19,0,0.910837438,0.835447727
8370,0,0,0,0.910837438,0.835447727
8376,0,0,0,0.910837438,0.835447727
8380,0,0,0,0.910837438,0.835447727
8382,0,0,0,0.910837438,0.835447727
8387,0,8.10E-26,0,0.910837438,0.835447727
8418,0,0,0,0.910837438,0.835447727
8435,0,0.000268976,0,0.910837438,0.835447727
8439,0,0.000149191,0,0.910837438,0.835447727
8443,0,8.25E-05,0,0.910837438,0.835447727
8466,0,5.07E-05,0,0.910837438,0.835447727
8491,0,0.049249332,0,0.910837438,0.835447727
8498,1,0.15916175,0,0.910837438,0.835447727
8502,0,0,0,0.910837438,0.835447727
8504,0,8.10E-26,0,0.910837438,0.835447727
8516,0,0,0,0.910837438,0.835447727
8521,0,8.93E-33,0,0.910837438,0.835447727
8543,0,0,0,0.910837438,0.835447727
8564,1,0.13112631,0,0.910837438,0.835447727
8567,0,0.2189553,0,0.910837438,0.835447727
8580,0,0.26491728,0,0.910837438,0.835447727
8600,0,0.036438737,0,0.910837438,0.835447727
8606,0,0,0,0.910837438,0.835447727
8624,0,0.03718634,0,0.910837438,0.835447727
8642,0,0,0,0.910837438,0.835447727
8664,0,0.034146324,0,0.910837438,0.835447727
8669,0,0.01649461,0,0.910837438,0.835447727
8686,0,0.046937212,0,0.910837438,0.835447727
8698,0,0,0,0.910837438,0.835447727
8715,0,0,0,0.910837438,0.835447727
8731,0,0,0,0.910837438,0.835447727
8748,0,0.00201159,0,0.910837438,0.835447727
8754,0,0.005587352,0,0.910837438,0.835447727
8764,0,0.21800354,0,0.910837438,0.835447727
8770,0,0.10074916,0,0.910837438,0.835447727
8796,0,0.33919838,1,0.910837438,0.835447727
8805,1,0.01248305,0,0.910837438,0.835447727
8812,0,8.78E-15,0,0.910837438,0.835447727
8821,0,0.056968227,0,0.910837438,0.835447727
8829,0,0.002448691,0,0.910837438,0.835447727
8840,1,0.5247681,1,0.910837438,0.835447727
8842,0,2.56E-18,0,0.910837438,0.835447727
8850,0,0.000114508,0,0.910837438,0.835447727
8875,0,0.02401173,0,0.910837438,0.835447727
8882,0,0.54150087,1,0.910837438,0.835447727
8887,0,0,0,0.910837438,0.835447727
8891,0,0.2258239,0,0.910837438,0.835447727
8912,0,0.030436574,0,0.910837438,0.835447727
8920,0,0.2061697,0,0.910837438,0.835447727
8927,0,0.020989021,0,0.910837438,0.835447727
8934,0,0.03382232,0,0.910837438,0.835447727
8947,0,0,0,0.910837438,0.835447727
8955,0,0.005931134,0,0.910837438,0.835447727
8957,0,0.001580783,0,0.910837438,0.835447727
8963,0,0,0,0.910837438,0.835447727
9011,0,0.18636371,0,0.910837438,0.835447727
9031,0,1.27E-06,0,0.910837438,0.835447727
9038,0,0,0,0.910837438,0.835447727
9048,0,0,0,0.910837438,0.835447727
9052,0,2.13E-06,0,0.910837438,0.835447727
9055,0,0.012908522,0,0.910837438,0.835447727
9056,1,0,0,0.910837438,0.835447727
9063,0,0,0,0.910837438,0.835447727
9094,0,0.059062287,0,0.910837438,0.835447727
9106,0,0.114282124,0,0.910837438,0.835447727
9116,0,0.013321249,0,0.910837438,0.835447727
9117,0,0.14622755,0,0.910837438,0.835447727
9126,0,2.21E-05,0,0.910837438,0.835447727
9130,1,0.53483194,1,0.910837438,0.835447727
9135,0,0.10496871,0,0.910837438,0.835447727
9142,0,0,0,0.910837438,0.835447727
9165,0,0.006633633,0,0.910837438,0.835447727
9169,0,0.060779024,0,0.910837438,0.835447727
9189,0,0,0,0.910837438,0.835447727
9208,0,0.06629673,0,0.910837438,0.835447727
9211,1,0.51679176,1,0.910837438,0.835447727
9221,1,0.52397925,1,0.910837438,0.835447727
9226,1,0.5240729,1,0.910837438,0.835447727
9227,1,0.52436745,1,0.910837438,0.835447727
9236,0,0.32155606,1,0.910837438,0.835447727
9238,0,0,0,0.910837438,0.835447727
9247,0,0,0,0.910837438,0.835447727
9260,0,0,0,0.910837438,0.835447727
9262,0,0,0,0.910837438,0.835447727
9267,0,0.30325577,1,0.910837438,0.835447727
9273,0,0,0,0.910837438,0.835447727
9286,0,0,0,0.910837438,0.835447727
9289,1,0.40144157,1,0.910837438,0.835447727
9292,0,0.003192626,0,0.910837438,0.835447727
9299,0,0.003191097,0,0.910837438,0.835447727
9300,0,0.006675676,0,0.910837438,0.835447727
9316,0,0,0,0.910837438,0.835447727
9326,0,0,0,0.910837438,0.835447727
9330,0,2.82E-08,0,0.910837438,0.835447727
9334,0,0.010659538,0,0.910837438,0.835447727
9344,0,0.3267381,1,0.910837438,0.835447727
9357,0,0.004466122,0,0.910837438,0.835447727
9359,0,0.002608528,0,0.910837438,0.835447727
9363,0,6.09E-05,0,0.910837438,0.835447727
9385,0,0.029992381,0,0.910837438,0.835447727
9386,0,0.01775016,0,0.910837438,0.835447727
9387,0,0.01228917,0,0.910837438,0.835447727
9414,0,0.054906443,0,0.910837438,0.835447727
9432,0,0,0,0.910837438,0.835447727
9433,0,0.012960721,0,0.910837438,0.835447727
9439,0,0.3814378,1,0.910837438,0.835447727
9442,0,0.24730542,0,0.910837438,0.835447727
9447,0,0.05204031,0,0.910837438,0.835447727
9502,0,0,0,0.910837438,0.835447727
9503,0,1.20E-25,0,0.910837438,0.835447727
9515,1,0.29273024,0,0.910837438,0.835447727
9555,0,1.50E-31,0,0.910837438,0.835447727
9564,0,0,0,0.910837438,0.835447727
9590,0,0.00928357,0,0.910837438,0.835447727
9596,0,0.022372343,0,0.910837438,0.835447727
9627,0,0,0,0.910837438,0.835447727
9652,1,0.42320523,1,0.910837438,0.835447727
9674,0,0,0,0.910837438,0.835447727
9687,0,0,0,0.910837438,0.835447727
9690,0,0.50299025,1,0.910837438,0.835447727
9691,1,0.5182628,1,0.910837438,0.835447727
9706,0,0.19970395,0,0.910837438,0.835447727
9726,1,0.05873125,0,0.910837438,0.835447727
9733,0,0.002958607,0,0.910837438,0.835447727
9742,0,0.016917022,0,0.910837438,0.835447727
9752,0,0,0,0.910837438,0.835447727
9756,0,0,0,0.910837438,0.835447727
9763,0,6.24E-05,0,0.910837438,0.835447727
9764,0,0.003587557,0,0.910837438,0.835447727
9787,0,0.003565843,0,0.910837438,0.835447727
9815,0,0.17419887,0,0.910837438,0.835447727
9831,0,0.36422485,1,0.910837438,0.835447727
9833,0,0.043455213,0,0.910837438,0.835447727
9838,0,0.43063882,1,0.910837438,0.835447727
9842,0,0.052186508,0,0.910837438,0.835447727
9844,0,0.00562311,0,0.910837438,0.835447727
9849,0,0,0,0.910837438,0.835447727
9856,0,0.008053154,0,0.910837438,0.835447727
9857,0,0.003001502,0,0.910837438,0.835447727
9863,0,0.028675646,0,0.910837438,0.835447727
9869,0,0,0,0.910837438,0.835447727
9875,0,0.001857474,0,0.910837438,0.835447727
9880,0,0.09607619,0,0.910837438,0.835447727
9883,1,0.5475575,1,0.910837438,0.835447727
9888,0,0.11191297,0,0.910837438,0.835447727
9894,0,0.30426702,1,0.910837438,0.835447727
9897,0,0.268483,0,0.910837438,0.835447727
9909,0,0.026670206,0,0.910837438,0.835447727
9916,0,0,0,0.910837438,0.835447727
9928,0,0.05503199,0,0.910837438,0.835447727
9945,1,0.45212412,1,0.910837438,0.835447727
9954,0,0,0,0.910837438,0.835447727
9965,0,0,0,0.910837438,0.835447727
9972,1,0.11437914,0,0.910837438,0.835447727
9979,0,7.44E-10,0,0.910837438,0.835447727
9996,1,0.1458646,0,0.910837438,0.835447727
10015,0,0.45127857,1,0.910837438,0.835447727
10019,0,0.085811734,0,0.910837438,0.835447727
10044,0,0.083205365,0,0.910837438,0.835447727
10047,0,0,0,0.910837438,0.835447727
10052,0,0.31858176,1,0.910837438,0.835447727
10053,0,0.21449606,0,0.910837438,0.835447727
10063,0,0,0,0.910837438,0.835447727
10074,0,0.005961778,0,0.910837438,0.835447727
10080,0,0,0,0.910837438,0.835447727
10086,1,0.5168366,1,0.910837438,0.835447727
10098,1,0.46525782,1,0.910837438,0.835447727
10099,1,0.5230833,1,0.910837438,0.835447727
10116,0,0.52323645,1,0.910837438,0.835447727
10133,0,0,0,0.910837438,0.835447727
10163,0,0,0,0.910837438,0.835447727
10165,0,0.031564716,0,0.910837438,0.835447727
10166,0,0.01927208,0,0.910837438,0.835447727
10182,0,0.12024474,0,0.910837438,0.835447727
10199,0,0.14690986,0,0.910837438,0.835447727
10220,0,0.10288141,0,0.910837438,0.835447727
10227,0,0.38063225,1,0.910837438,0.835447727
10232,0,0.23833399,0,0.910837438,0.835447727
10233,0,2.14E-15,0,0.910837438,0.835447727
10271,0,0.12515566,0,0.910837438,0.835447727
10274,0,0.010569063,0,0.910837438,0.835447727
10281,0,0.001151702,0,0.910837438,0.835447727
10286,0,0.006896254,0,0.910837438,0.835447727
10295,0,0,0,0.910837438,0.835447727
10297,0,0,0,0.910837438,0.835447727
10301,0,0.4014517,1,0.910837438,0.835447727
10305,0,0.14293674,0,0.910837438,0.835447727
10307,1,0.47322628,1,0.910837438,0.835447727
10317,0,0.006423646,0,0.910837438,0.835447727
10318,0,0,0,0.910837438,0.835447727
10331,0,0.004381843,0,0.910837438,0.835447727
10334,0,5.38E-13,0,0.910837438,0.835447727
10338,0,0,0,0.910837438,0.835447727
10345,0,0.025137028,0,0.910837438,0.835447727
10362,0,0.011738176,0,0.910837438,0.835447727
10372,0,0,0,0.910837438,0.835447727
10376,0,0.013258545,0,0.910837438,0.835447727
